date,published_at,source,topic,title,description,url,compound,pos,neg,neu,sentiment_cat,source_weight
2026-04-11,2026-04-11T10:02:01Z,Business Insider,recession,A millennial made $280K working 3 remote jobs — until the job market turned against him: 'It was great until it wasn't',A recruiter made $280K secretly working 3 remote jobs. Then a hiring slowdown forced him to change careers.,https://www.businessinsider.com/overemployed-millennial-recruiter-secretly-worked-remote-job-market-layoffs-california-2026-4,0.2732,0.091,0.067,0.843,positive,1.5
2026-04-11,2026-04-11T04:07:03Z,The Times of India,volatility,D-Street goes green after streak of red,"After enduring a challenging six-week slump, Indian stock markets made a notable comeback, with the Nifty and Sensex soaring significantly. The positive momentum was fueled by heightened investor enthusiasm surrounding US-Iran ceasefire discussions. This surg…",https://economictimes.indiatimes.com/markets/stocks/news/d-street-goes-green-after-streak-of-red/articleshow/130184153.cms,0.8689,0.221,0.0,0.779,positive,1.0
2026-04-11,2026-04-11T16:00:00Z,CoinDesk,inflation,Iran war oil-price shock revives inflation trade and a new stablecoin play,"As oil shocks revive investor anxiety, stablecoins solved payments, but not purchasing power, says Michael Ashton, who's USDi token aims to fix that.",https://www.coindesk.com/business/2026/04/11/iran-war-oil-price-shock-revives-inflation-trade-and-a-new-stablecoin-play,-0.1655,0.164,0.18,0.656,negative,1.0
2026-04-10,2026-04-10T10:56:30Z,BusinessLine,earnings,"Stock Market Highlights: Closing bell: Sensex settles 918 points higher at 7,550, Nifty 50 up 275 points at 24,050","Sensex, Nifty updates on 10 April 2026: Equity markets advanced on Friday, buoyed by global cues, but underlying sentiment stayed guarded as geopolitical uncertainties and sustained foreign investor outflows kept a check on sharper gains.",https://www.thehindubusinessline.com/markets/stock-market-highlights-april-10-2026/article70843139.ece,0.4939,0.137,0.051,0.811,positive,1.0
2026-04-10,2026-04-10T21:25:23Z,National Post,recession,Afternoon front page: Progressive Liberals uneasy as Gladu joins party; U.S. economic woes mean trouble for Canada; and more,Catch up on the stories we’re following today.,https://nationalpost.com/editors/afternoon-front-page-5,-0.6705,0.08,0.242,0.678,negative,1.0
2026-04-10,2026-04-10T13:33:38Z,Slashdot.org,volatility,"Wall Street’s fear gauge just flashed an unusual signal that could carry the S&P 500 to 7,400 within months - MarketWatch","Wall Street’s fear gauge just flashed an unusual signal that could carry the S&P 500 to 7,400 within monthsMarketWatch The VIX Just Broke Under 20. Here’s What That Really Means.Barchart.com VIX falls below 20 for the first time since the conflict began in th…",https://slashdot.org/firehose.pl?op=view&amp;id=181526834,-0.8885,0.0,0.159,0.841,negative,1.0
2026-04-10,2026-04-10T00:00:28Z,The Times of India,volatility,"After five-day surge, D-Street slips through ceasefire cracks","Indian equity markets experienced a downturn on Thursday, with the Nifty 50 and Sensex falling approximately 1% each. This decline followed renewed geopolitical uncertainty in West Asia, which soured investor sentiment and led to profit booking after a recent…",https://economictimes.indiatimes.com/markets/stocks/news/after-five-day-surge-d-street-slips-through-ceasefire-cracks/articleshow/130156214.cms,0.3818,0.106,0.076,0.817,positive,1.0
2026-04-09,2026-04-09T18:18:34Z,The Conversation Africa,recession,Is Australia at risk of a recession? Here’s what the data actually shows,Economic activity is still solid for now – but these are the risks ahead.,https://theconversation.com/is-australia-at-risk-of-a-recession-heres-what-the-data-actually-shows-279757,-0.5859,0.043,0.201,0.757,negative,1.0
2026-04-09,2026-04-09T17:55:22Z,CryptoSlate,recession,"The U.S. economy almost stalled, but inflation still stayed too hot for an easy Fed rescue","The U.S. economy entered 2026 with far less momentum than markets had priced in a few months earlier. According to the Bureau of Economic Analysis, fourth quarter 2025 GDP growth was revised down to 0.5%, a sharp step down from the 4.4% pace recorded in the t…",https://cryptoslate.com/the-u-s-economy-almost-stalled-but-inflation-still-stayed-too-hot-for-an-easy-fed-rescue/,0.909,0.163,0.017,0.82,positive,1.0
2026-04-09,2026-04-09T16:30:49Z,Financial Post,recession,How the Iran war energy crisis is echoing across Canada,The global energy crisis sparked by the Iran war is shaking up Canada coast to coast and could have a lasting legacy. Read more,https://financialpost.com/feature/iran-war-energy-crisis-shaking-up-canada,-0.9382,0.086,0.362,0.552,negative,1.0
2026-04-09,2026-04-09T00:16:43Z,Cointelegraph,volatility,Bitcoin tops $72K after $280M liquidation targets bears: Will the ‘fragile truce’ hold?,"Bitcoin bulls seized upon the opportunity of peace developing in the Middle East, but a handful of headwinds could quickly unravel the crypto market rally.",https://cointelegraph.com/markets/bitcoin-tops-dollar72k-after-dollar280m-liquidation-targets-bears-will-the-fragile-truce-hold,0.6486,0.153,0.0,0.847,positive,1.0
2026-04-09,2026-04-09T10:03:54Z,The Times of India,volatility,"Nifty eyes 24,500 as markets shake off geopolitical jitters; Vedanta, NTPC Green, Infosys in focus: Rahul Sharma","Indian stock markets are showing strength despite global tensions. Technical analysts see a positive market structure and potential stock gains. Nifty faces resistance at 24,000 but has strong support at 22,800. Vedanta and NTPC Green are highlighted as poten…",https://economictimes.indiatimes.com/markets/expert-view/nifty-eyes-24500-as-markets-shake-off-geopolitical-jitters-vedanta-ntpc-green-infosys-in-focus-rahul-sharma/articleshow/130139224.cms,0.944,0.287,0.02,0.693,positive,1.0
2026-04-09,2026-04-09T11:32:32Z,The Irish Times,volatility,Bridging loans: will the Central Bank changes help those who want to trade down to a smaller home?,"Bridging loans can help those trying to ‘right size’, but it does not come cheap",https://www.irishtimes.com/your-money/2026/04/09/bridging-loans-will-the-central-bank-changes-help-those-who-want-to-trade-down-to-a-smaller-home/,0.431,0.139,0.0,0.861,positive,1.0
2026-04-09,2026-04-09T23:00:00Z,Allthatsinteresting.com,volatility,How Black Tuesday Ushered In The Most Devastating Economic Depression In American History,"On October 29, 1929, investors lost more than $25 billion during the Black Tuesday stock market crash that brought the Roaring Twenties to a screeching halt.
The post How Black Tuesday Ushered In The Most Devastating Economic Depression In American History ap…",https://allthatsinteresting.com/black-tuesday,-0.9723,0.0,0.311,0.689,negative,1.0
2026-04-09,2026-04-09T11:35:29Z,Monevator.com,volatility,"Gilts: hoping for the best, experiencing not the worst","Gilt returns since 2022 have hardly shot the lights out, but they have at least shown how the reset from near-zero was a one-time gut punch.",https://monevator.com/gilts-hoping-for-the-best-experiencing-not-the-worst/,0.6855,0.172,0.0,0.828,positive,1.0
2026-04-09,2026-04-09T13:46:34Z,Foreign Policy,recession,This Isn’t a 1970s Oil Shock,"The Iran war has disrupted a different, more fragile global energy system.",http://foreignpolicy.com/2026/04/09/iran-war-oil-energy-crisis-1970s-shock-middle-east/,-0.6293,0.099,0.272,0.629,negative,1.0
2026-04-09,2026-04-09T13:39:47Z,The Times of India,recession,Falling trust in America is a Pandora’s box for the global economy,"The TACO trade, a bet on Trump backing down from market-rattling actions, seems outdated as his Iran war and global policy shifts create unpredictability. Despite this, capital still flows to the US, drawn by its markets and the AI revolution, even as allies …",https://economictimes.indiatimes.com/news/international/global-trends/falling-trust-in-america-is-a-pandoras-box-for-the-global-economy/articleshow/130144553.cms,0.0,0.103,0.087,0.81,neutral,1.0
2026-04-08,2026-04-08T03:28:12Z,The Times of India,volatility,"After a 24% crash, IT stocks are rising again. With FII selling slowing, is this the bottom?","India's IT sector shows a strong rebound, with the Nifty IT index climbing 8% in April as foreign investors significantly reduced their selling. Valuations are attractive, with many IT stocks trading below historical averages and holding substantial cash. Whi…",https://economictimes.indiatimes.com/markets/stocks/news/after-a-24-crash-it-stocks-are-rising-again-with-fii-selling-slowing-is-this-the-bottom/articleshow/130101349.cms,0.7906,0.166,0.042,0.792,positive,1.0
2026-04-08,2026-04-08T17:38:14Z,Readtrung.com,volatility,How Costco Won in Japan,"Costco had to re-think its real estate, merchandising and warehouse design to succeed in Japan, which is now its largest market outside of North America.",https://www.readtrung.com/p/how-costco-won-in-japan,0.7845,0.198,0.0,0.802,positive,1.0
2026-04-08,2026-04-08T08:19:03Z,The Times of India,volatility,Fear gone? India VIX crashes 21% on Iran war ceasefire after doubling last month,"India VIX, which measures volatility in markets, crashed nearly 21% on Wednesday after Iran and US announced a temporary ceasefire to their raging war in the Middle East, cooling off the skyrocketing rally in oil prices and bringing back risk-on sentiment on …",https://economictimes.indiatimes.com/markets/stocks/news/fear-gone-india-vix-crashes-21-on-iran-war-ceasefire-after-doubling-last-month/articleshow/130107172.cms,-0.9371,0.0,0.214,0.786,negative,1.0
2026-04-08,2026-04-08T11:15:00Z,CoinDesk,volatility,"Ceasefire lifts bitcoin, but animal spirits may not return just yet","Bitcoin clears a key technical hurdle and eyes $76,000 as a temporary ceasefire with Iran and Morgan Stanley’s landmark ETF debut restore market confidence.",https://www.coindesk.com/markets/2026/04/08/ceasefire-lifts-bitcoin-but-animal-spirits-may-not-return-just-yet,0.8462,0.247,0.0,0.753,positive,1.0
2026-04-07,2026-04-07T11:32:15Z,Harvard School of Engineering and Applied Sciences,recession,Top 5 Corporate Governance Priorities for 2026,"Today’s corporate boards are confronting a period of unprecedented leadership churn, systemic risk, and technological disruption. This report outlines the top five governance priorities corporate directors face in 2026, based on an analysis of CEO and board-l…",https://corpgov.law.harvard.edu/2026/04/07/top-5-corporate-governance-priorities-for-2026/,-0.3818,0.074,0.127,0.799,negative,1.0
2026-04-07,2026-04-07T19:13:23Z,Fortune,volatility,The AI trade is over. Top Wall Street analysts say the AI opportunity might be just starting,The question now: is this a generational buying opportunity?,https://fortune.com/2026/04/07/the-ai-trade-is-over-top-wall-street-analysts-say-the-ai-opportunity-might-be-just-starting/,0.7506,0.243,0.0,0.757,positive,1.0
2026-04-07,2026-04-07T23:52:17Z,CNN,volatility,"Oil plunges, Dow sees its best day in a year after US-Iran ceasefire, but ‘hurdles remain’ | CNN Business","Oil prices plummeted and stocks surged Wednesday after a fragile ceasefire between the United States and Iran took effect, spurring hopes that oil tankers would be allowed to pass through the Strait of Hormuz.",https://www.cnn.com/2026/04/07/markets/us-stocks-oil-trump-iran-ceasefire,0.875,0.167,0.0,0.833,positive,1.0
2026-04-07,2026-04-07T14:55:54Z,The Times of India,volatility,"Why US stock market crashes today? Dow, S&P 500 and Nasdaq in deep red – Iran tensions rise and surging oil prices shake Wall Street","Why US stock market crashes today? Dow Jones, S&P 500 and Nasdaq in deep red today. Wall Street turns sharply lower as US stock market crashes today intensify. Dow Jones falls 181 points, signaling growing investor nervousness. S&P 500 drops 0.68% as broad se…",https://economictimes.indiatimes.com/news/international/us/why-us-stock-market-crashes-today-dow-jones-sp-500-and-nasdaq-in-deep-red-today-iran-tensions-rise-and-surging-oil-prices-shake-wall-street/articleshow/130090123.cms,-0.755,0.023,0.122,0.855,negative,1.0
2026-04-07,2026-04-07T20:25:56Z,The Times of India,recession,"From falling U.S. wealth to Indian factory closures, oil shock raises global recession risk",Global markets face turmoil as war in Iran disrupts oil supplies. Businesses worldwide report soaring costs for raw materials. Plastic bag maker Kevin Kelly faces contract issues. India's aluminum plants shut due to gas shortages. Farmers in Britain struggle …,https://economictimes.indiatimes.com/news/economy/indicators/from-falling-u-s-wealth-to-indian-factory-closures-oil-shock-raises-global-recession-risk/articleshow/130096645.cms,-0.9217,0.047,0.287,0.666,negative,1.0
2026-04-07,2026-04-07T19:25:28Z,Fortune,volatility,Bill Ackman’s $64 billion Universal Music play is part of his strategy to become the next Warren Buffett,"Ackman, a self-described Buffett “devotee,” is following his idol’s playbook to access “permanent capital” by trying to jointly list his hedge fund, Pershing Square Capital, and Universal Music Group.",https://fortune.com/2026/04/07/bill-ackman-universal-music-play-warren-buffett-strategy/,0.34,0.05,0.0,0.95,positive,1.0
2026-04-07,2026-04-07T20:15:00Z,GlobeNewswire,recession,"Kite Realty Group to Report First Quarter 2026 Financial Results on April 29, 2026","INDIANAPOLIS, April 07, 2026 (GLOBE NEWSWIRE) -- Kite Realty Group (NYSE: KRG) announced today that it will release financial results for the quarter ending March 31, 2026, before the market opens on Wednesday, April 29, 2026. KRG will conduct a conference ca…",https://www.globenewswire.com/news-release/2026/04/07/3269642/0/en/Kite-Realty-Group-to-Report-First-Quarter-2026-Financial-Results-on-April-29-2026.html,0.0,0.0,0.0,1.0,neutral,1.0
2026-04-06,2026-04-06T14:00:00Z,Activistpost.com,recession,Global Energy Crisis Or Iranian Surrender In Five Weeks?,The last time global energy markets witnessed a shock similar to what we might see this year was during the 1973 Arab Oil Embargo. Tensions were escalating in the aftermath of the Yom Kippur War when the Arab Coalition launched a surprise attack against Israe…,https://www.activistpost.com/global-energy-crisis-or-iranian-surrender-in-five-weeks/,-0.891,0.113,0.237,0.65,negative,1.0
2026-04-06,2026-04-06T14:07:00Z,TheStreet,volatility,Veteran analyst drops a surprise verdict on S&P 500,"The U.S. stock market has been choppy, to say the least, swinging back and forth as President Donald Trump sends mixed signals on the Iran war. However...",https://www.thestreet.com/investing/veteran-analyst-drops-a-surprise-verdict-on-sp-500,-0.296,0.091,0.096,0.813,negative,1.0
2026-04-06,2026-04-06T09:00:00Z,The American Prospect,volatility,The Private Credit Cartels,"Wall Street wants you to believe AI is to blame for the incipient credit crisis. But the crappy software loans spooking investors are the products of old-economy greed and brazen collusion.
The post The Private Credit Cartels appeared first on The American Pr…",http://prospect.org/2026/04/06/private-credit-cartels-crisis-wall-street/,-0.7717,0.117,0.213,0.67,negative,1.0
2026-04-06,2026-04-06T15:57:44Z,BusinessLine,recession,Projecting growth is not easy,"With war-driven uncertainty persisting, the baseline of most macroeconomic variables may need to be lowered",https://www.thehindubusinessline.com/opinion/projecting-growth-is-not-easy/article70831356.ece,-0.4031,0.104,0.253,0.642,negative,1.0
2026-04-04,2026-04-04T13:12:21Z,24/7 Wall St.,volatility,The Gold ETF With $83.8 Billion in Assets and a 0.25% Fee Investors Keep Choosing Over GLD,"Gold crossed a threshold last year that most investors had not penciled into their models: IAU returned nearly 49% over the trailing twelve months, outpacing...",https://247wallst.com/investing/2026/04/04/the-gold-etf-with-83-8-billion-in-assets-and-a-0-25-fee-investors-keep-choosing-over-gld/,0.1779,0.04,0.0,0.96,positive,1.0
2026-04-03,2026-04-03T00:30:54Z,Livemint,recession,"West Asia war poses no recession risk for India, but economic slowdown is on the cards: Madan Sabnavis","Bank of Baroda chief economist Madan Sabnavis states a recession (negative GDP growth for two quarters) is unlikely. Even in a worst-case scenario, GDP growth may slow to around 7% from 7.2-7.25% currently projected.",https://www.livemint.com/money/west-asia-war-india-recession-risk-economic-slowdown-madan-sabnavis-household-budgets-job-market-inflation-interest-rate-11775105443794.html,-0.515,0.149,0.17,0.681,negative,1.0
2026-04-03,2026-04-03T08:00:14Z,The Times of India,volatility,F&O Talk: Is rebound from Thursday's low a sign of reversal or a bull trap? Sudeep Shah's take on market mood,"Markets staged a late recovery, but technical indicators suggest indecision rather than a confirmed reversal. Sudeep Shah highlights key Nifty and Bank Nifty levels, cautioning that volatility remains elevated. While IT shows relative strength, rate-sensitive…",https://economictimes.indiatimes.com/markets/stocks/news/fo-talk-is-rebound-from-thursdays-low-a-sign-of-reversal-or-a-bull-trap-sudeep-shahs-take-on-market-mood/articleshow/129996936.cms,0.8402,0.171,0.081,0.749,positive,1.0
2026-04-03,2026-04-03T15:38:57Z,Ibtimes.com.au,recession,Iran War Supply Chain Disruptions: 3 Predictions for Major Hits to Australian Economy in 2026,"SYDNEY — As the Iran war enters its second month with the Strait of Hormuz largely closed and global oil prices hovering above $100 a barrel, economists are warning that supply-chain shocks will deliver a triple blow to Australia's economy this year — driving…",https://www.ibtimes.com.au/iran-war-supply-chain-disruptions-3-predictions-major-hits-australian-economy-2026-1865337,-0.9349,0.0,0.22,0.78,negative,1.0
2026-04-02,2026-04-02T11:00:00Z,The Atlantic,recession,"Young People Are Falling Behind, but Not Because of AI",The case that AI is already stealing young people’s jobs is based on a statistical mirage.,https://www.theatlantic.com/economy/2026/04/job-market-artificial-intelligence/686659/,-0.7469,0.0,0.209,0.791,negative,1.0
2026-04-02,2026-04-02T14:07:12Z,The Times of India,volatility,"S&P 500 wipes $830 billion as US stock market today opens after President Trump Iran war speech — Dow Jones, S&P 500, Nasdaq crash on oil surge fears as Nvidia, Apple, Google, Amazon sink deep in red",US stock market today lost over $830 billion in minutes. That is the shock investors woke up to. The S&P 500 dropped sharply. The Dow Jones fell more than 600 points. The Nasdaq slid deeper. This came right after Donald Trump signaled stronger action in Iran.…,https://economictimes.indiatimes.com/news/international/us/sp-500-wipes-830-billion-as-us-stock-market-today-opens-after-president-trump-iran-war-speech-dow-jones-sp-500-nasdaq-crash-on-oil-surge-fears-as-nvidia-apple-google-amazon-sink-deep-in-red/articleshow/129981316.cms,-0.875,0.045,0.151,0.803,negative,1.0
2026-04-02,2026-04-02T16:27:15Z,Saastr.com,volatility,"20VC x SaaStr: Anthropic’s 10-Trillion-Parameter Leak, OpenAI Kills Sora, Masa’s $40B Bridge Loan, and Why the Cybersecurity Panic is Backwards","With Harry Stebbings, Jason Lemkin, and Rory O’Driscoll Anthropic accidentally leaked 3,000 unpublished assets about Claude Mythos, a 10-trillion-parameter model so powerful they weren’t planning to release it yet. OpenAI killed Sora months after calling it t…",https://www.saastr.com/20vc-x-saastr-anthropics-10-trillion-parameter-leak-openai-kills-sora-masas-40b-bridge-loan-and-why-the-cybersecurity-panic-is-backwards/,-0.9199,0.073,0.253,0.674,negative,1.0
2026-04-02,2026-04-02T04:18:49Z,The Times of India,recession,US Stock Market | Global uncertainty tests investor confidence as traditional strategies falter,"Investor unease is rising as macroeconomic and geopolitical risks cloud visibility entering the second quarter. Despite a late equity rebound, markets posted weak quarterly performance. Concerns over inflation, policy uncertainty and diversification failures …",https://economictimes.indiatimes.com/markets/us-stocks/news/us-stock-market-global-uncertainty-tests-investor-confidence-as-traditional-strategies-falter/articleshow/129967196.cms,-0.8807,0.056,0.264,0.68,negative,1.0
2026-04-02,2026-04-02T11:52:47Z,The Times of India,volatility,"Why are US stock market futures crashing today and Dow, S&P 500 and Nasdaq in red now? Wall Street futures fall, US stocks to watch out for, analysts insights, market outlook and what should investors do now","Why are US stock market futures crashing today and Dow, S&P 500 and Nasdaq in red now? Futures fell after signals of intensified US military action against Iran raised global uncertainty. Oil prices surged and inflation concerns returned, changing expectation…",https://economictimes.indiatimes.com/news/international/us/why-are-us-stock-market-futures-crashing-today-and-dow-sp-500-and-nasdaq-in-red-now-wall-street-futures-fall-us-stocks-to-watch-out-for-analysts-insights-market-outlook-and-what-should-investors-do-now/articleshow/129977757.cms,-0.4137,0.0,0.035,0.965,negative,1.0
2026-04-02,2026-04-02T12:48:54Z,Ibtimes.com.au,volatility,Dow Futures Plunge 642 Points as Oil Surges on Escalating Iran Conflict,"Dow Jones futures tumbled more than 640 points early Thursday, signaling a sharply lower open for Wall Street as surging oil prices and renewed fears over the U.S.-Israel conflict with Iran rattled investor confidence and raised concerns about inflation and g…",https://www.ibtimes.com.au/dow-futures-plunge-642-points-oil-surges-escalating-iran-conflict-1865221,-0.6486,0.054,0.158,0.788,negative,1.0
2026-04-02,2026-04-02T15:30:05Z,24/7 Wall St.,volatility,"USHY Yields 6.58% While VIX Sits at the 96.5th Percentile, A Risky Tradeoff","High-yield bonds pay more than Treasuries for a reason: the companies issuing them carry real default risk. For any income-focused investor, the question is ...",https://247wallst.com/investing/2026/04/02/ushy-yields-6-58-while-vix-sits-at-the-96-5th-percentile-a-risky-tradeoff/,-0.2782,0.053,0.128,0.82,negative,1.0
2026-04-01,2026-04-01T17:49:18Z,Cointelegraph,volatility,Warren Buffett bought $17B in US T-bills: A bad omen for Bitcoin price?,"Buffett called the recent stock dip “nothing” versus past 50% crashes, raising fresh questions about downside risks for Bitcoin and stocks in 2026.",https://cointelegraph.com/markets/warren-buffett-bought-17b-in-us-t-bills-a-bad-omen-for-bitcoin-price,-0.6486,0.055,0.181,0.764,negative,1.0
2026-04-01,2026-04-01T17:56:12Z,Cointelegraph,volatility,Nakamoto Bitcoin sale could signal industry-wide DAT contagion: Analyst,"The Bitcoin treasury sector is showing signs of capitulation, exacerbated by a cycle of falling asset prices and forced selling, driving prices down further.",https://cointelegraph.com/news/nakamoto-sale-signal-dat-contagion,-0.5106,0.108,0.19,0.702,negative,1.0
2026-03-31,2026-03-31T02:46:42Z,The Times of India,volatility,"GIFT Nifty jumps 240 points on Trump's reported plans to end Iran war. Sensex, Nifty to see some relief tomorrow?","Indian stock markets are poised for a potential rebound tomorrow following a significant sell-off, buoyed by positive signals from GIFT Nifty and declining oil prices. Reports suggest a potential de-escalation in US-Iran tensions, while a dip in US bond yield…",https://economictimes.indiatimes.com/markets/stocks/news/gift-nifty-jumps-240-points-on-trumps-reported-plans-to-end-iran-war-sensex-nifty-to-see-some-relief-tomorrow/articleshow/129914731.cms,0.9536,0.318,0.081,0.601,positive,1.0
2026-03-31,2026-03-31T22:00:41Z,ABC News (AU),volatility,Fuel prices drive up already costly venture of navigating drought,"Whether feeding or selling, the cost of diesel is becoming an added headache for drought-hit farmers in NSW.",https://www.abc.net.au/news/2026-04-01/nsw-farmers-navigating-drought-face-fuel-crisis/106514508,-0.1027,0.0,0.049,0.951,negative,1.0
2026-03-30,2026-03-30T15:05:00Z,Protothema.gr,volatility,"The sponsorships of business groups instead of extraordinary levies, the “sieve” of the Maximos Mansion, Pavlos’s “say the word, president” so we can charge, Alexis Velouchiotis","When risk rises, tankers often make history
The post The sponsorships of business groups instead of extraordinary levies, the “sieve” of the Maximos Mansion, Pavlos’s “say the word, president” so we can charge, Alexis Velouchiotis appeared first on ProtoThema…",https://en.protothema.gr/2026/03/30/the-sponsorships-of-business-groups-instead-of-extraordinary-levies-the-sieve-of-the-maximos-mansion-pavloss-say-the-word-president-so-we-can-charge-al/,-0.2732,0.0,0.032,0.968,negative,1.0
2026-03-30,2026-03-30T12:28:36Z,Martinvol.pe,volatility,How the AI Bubble Bursts,"The catalysts for a crash are already laid out, and it can happen sooner than most expect. AI is here to stay. If used right, chances are it will make us all more productive. That, on the other hand, does not mean it will be a good investment. Big tech doesn’…",https://martinvol.pe/blog/2026/03/30/how-the-ai-bubble-bursts/,0.6369,0.126,0.043,0.831,positive,1.0
2026-03-30,2026-03-30T10:56:26Z,BusinessLine,volatility,"Share Market Highlights: Sensex, Nifty tumble over 2% as FY26 closes on a weak note","Sensex, Nifty updates on 30 March 2026: Indian markets closed sharply lower in the final session of FY26, dragged by rising crude oil prices, West Asia tensions, and heavy foreign outflows, with Sensex and Nifty falling over 2 per cent each.",https://www.thehindubusinessline.com/markets/stock-market-highlights-30-march-2026/article70799147.ece,-0.4588,0.146,0.203,0.652,negative,1.0
2026-03-30,2026-03-30T03:30:00Z,The Times of India,volatility,"Siddharth Vora slashes financials, bets on pharma and value stocks amid market turbulence","PL Asset Management's Siddharth Vora reveals how a strategic shift helped the fund beat benchmarks by 10-12% over the last year. The fund raised cash buffers, reduced exposure to financials, and focused on value stocks in pharma, energy, and metals. This disc…",https://economictimes.indiatimes.com/markets/expert-view/siddharth-vora-slashes-financials-bets-on-pharma-and-value-stocks-amid-market-turbulence/articleshow/129859538.cms,0.8481,0.191,0.029,0.78,positive,1.0
2026-03-29,2026-03-29T01:57:21Z,New York Post,volatility,Mayor Mamdani’s budget mess is creating chaos in the NYC bond market,New York City’s bonds have suddenly become a hot topic on Wall Street — and you can thank socialist Mayor Zohran Mamdani for this certifiably ­bizarre development.,https://nypost.com/2026/03/28/business/mayor-mamdanis-budget-mess-is-creating-chaos-in-the-nyc-bond-market/,-0.3612,0.102,0.135,0.763,negative,1.0
2026-03-29,2026-03-29T09:49:41Z,The Irish Times,volatility,Small shareholder left with legacy shares in a company that has since delisted,Most shareholders in once Irish-listed Datalex lost out badly but it is possible to sell the shares you still hold off market,https://www.irishtimes.com/your-money/2026/03/29/small-shareholder-left-with-legacy-shares-in-a-company-that-has-since-delisted/,0.1779,0.113,0.095,0.793,positive,1.0
2026-03-28,2026-03-28T19:31:46Z,Yahoo Entertainment,earnings,"Trump Says Prediction Markets Beat 'Fake Polls'—And HOOD, CME Race To Cash In On The Boom","Donald Trump said that prediction markets “predicted me pretty right… by a landslide,” calling them better than “fake polls.” The endorsement lands as the...",https://finance.yahoo.com/markets/options/articles/trump-says-prediction-markets-beat-193146312.html,0.6486,0.177,0.065,0.758,positive,1.0
2026-03-28,2026-03-28T07:00:19Z,newsBTC,volatility,3 Reasons XRP Rallies Stall — What Must Change For A Sustained Recovery,"After failing to push past the critical short‑term resistance at $1.60 last week, XRP has slid about 8%, settling back into the $1.35–$1.40 trading range. Market analyst Sam Daodu says three connected problems explain why recent rallies have fizzled and what …",http://www.newsbtc.com/xrp-news/3-reasons-xrp-rallies-stall-what-must-change-for-a-sustained-recovery/,-0.8442,0.0,0.165,0.835,negative,1.0
2026-03-28,2026-03-28T14:28:35Z,The Times of India,volatility,"Will the US stock market see a big crash ahead? How will Dow, S&P 500 and Nasdaq move — Are rising oil prices and 2% market drop signaling bigger market sell-off?","US stock market crash fears are rising as Dow Jones Industrial Average, S&P 500, and Nasdaq Composite fall sharply in one session. The S&P 500 drops 1.74% while Nasdaq slides over 2.3%. Oil prices surge near $100, fueling inflation worries and growth fears. T…",https://economictimes.indiatimes.com/news/international/us/will-the-us-stock-market-see-a-big-crash-ahead-how-will-dow-jones-sp-500-and-nasdaq-move-are-rising-oil-prices-and-2-market-drop-signaling-bigger-market-sell-off/articleshow/129866691.cms,-0.9129,0.03,0.187,0.783,negative,1.0
2026-03-24,2026-03-24T10:30:00Z,Forbes,earnings,The Highest-Paid MLB Players 2026,"The 10 highest-paid MLB players, featuring Shohei Ohtani and Aaron Judge, are set to make $537 million. See the ranking, counting both their salaries and endorsements.",https://www.forbes.com/sites/hanktucker/2026/03/24/the-highest-paid-mlb-players-2026/,0.0,0.0,0.0,1.0,neutral,1.5
2025-02-03,2025-02-03T12:00:00Z,Bloomberg,volatility,Tariff shock sends Dow down 1000 points as trade war fears reignite,Broad equity sell-off on 25% tariff announcement; VIX jumps 8 points.,https://seed-corpus.local/2025-02-03-volatility,-0.8519,0.0,0.317,0.683,negative,1.5
2024-11-06,2024-11-06T12:00:00Z,Reuters,markets,S&P 500 surges 2.5% to record high on Trump election victory; banks lead gains,Markets reprice tax-cut and deregulation expectations after election result.,https://seed-corpus.local/2024-11-06-markets,0.34,0.098,0.0,0.902,positive,1.5
2024-09-18,2024-09-18T12:00:00Z,CNBC,policy,Fed cuts rates by 50 basis points in first reduction since 2020,"Jumbo cut surprises markets; stocks rally, dollar weakens on pivot signal.",https://seed-corpus.local/2024-09-18-policy,-0.5719,0.069,0.24,0.691,negative,1.5
2024-01-25,2024-01-25T12:00:00Z,Bloomberg,growth,"US GDP grows 3.3% in Q4, blowing past forecasts and powering market rally","Resilient growth beats estimates; S&P 500 closes above 4,900 for first time.",https://seed-corpus.local/2024-01-25-growth,0.3818,0.098,0.0,0.902,positive,1.5
2023-10-19,2023-10-19T12:00:00Z,FT,policy,"10-year Treasury yield hits 5% for first time since 2007, rattling equity markets",Surge in long rates sparks fears of higher-for-longer policy path.,https://seed-corpus.local/2023-10-19-policy,-0.25,0.07,0.109,0.82,negative,1.0
2023-07-26,2023-07-26T12:00:00Z,Reuters,policy,Fed raises rates to 22-year high at 5.25–5.50%; Powell hints at possible pause,FOMC hikes benchmark rate; markets cautiously optimistic on soft landing.,https://seed-corpus.local/2023-07-26-policy,0.3182,0.095,0.0,0.905,positive,1.5
2023-03-10,2023-03-10T12:00:00Z,WSJ,volatility,Silicon Valley Bank collapses in biggest US bank failure since 2008,SVB failure triggers bank contagion fears; KRE ETF drops 20%.,https://seed-corpus.local/2023-03-10-volatility,-0.9274,0.0,0.477,0.523,negative,1.0
2022-11-10,2022-11-10T12:00:00Z,Bloomberg,inflation,"CPI cools to 7.7%, well below forecast — stocks surge 5% in relief rally",Lower inflation print fuels hopes of a Fed pivot; tech leads the rebound.,https://seed-corpus.local/2022-11-10-inflation,0.7003,0.241,0.066,0.693,positive,1.5
